date,open,high,low,close,volume,daily_return,ma_5,ma_10,ma_20,ma_50,ma_200,std_5,std_10,std_20,momentum_3,momentum_7,rolling_return_3,rolling_return_7,rsi_14,macd,macd_signal,bollinger_width,volume_change,volume_ma_5,price_gap,close_to_ma50,close_to_ma200,ma_gap_5_20,close_to_range,rolling_max_10,rolling_min_10,volatility_regime,rsi_volatility_interaction,weekday,month,day,target
1992-08-11,1.3677,1.3797,1.3437,1.3701,641837,0.007056229327453201,1.36866,1.38978,1.38186,1.3962800000000002,1.442626,0.01249484549594585,0.01099322447149634,0.016590487360184796,-0.0023999999999999577,-0.02639999999999998,-0.0017486338797814138,-0.018904403866809916,56.79012345679018,-0.0024784581320498322,-0.0005676599300042598,0.06636194944073918,-0.2051829781753698,746214.2,0.007199999999999873,0.9812501790471825,0.9497264017146511,-0.0132000000000001,0.7333333333333383,1.4205,1.3581,0,0.624306574924484,1,8,11,0
1992-08-12,1.3773,1.3916,1.358,1.3629,584337,-0.005255090869279666,1.36482,1.38402,1.38138,1.39209,1.4436660000000001,0.00707780258566631,0.010930024039588032,0.016591610586296584,0.0047999999999999154,-0.05279999999999996,0.0035343494588027102,-0.037296037296037254,50.0,-0.0036550458138639996,-0.0011851371067762078,0.06636644234518634,-0.08958660843796784,632154.2,0.007199999999999873,0.9790315281339568,0.9440549268321066,-0.01656000000000013,0.14583333333333112,1.4181,1.3581,0,0.5465012019794017,2,8,12,0
1992-08-13,1.3677,1.3773,1.3533,1.3605,541853,-0.0017609509134932644,1.3624200000000002,1.3797000000000001,1.38006,1.38782,1.4446620000000001,0.0066825189849375275,0.010595367956704356,0.016400362704874005,0.0,-0.057599999999999874,0.0,-0.04061772794584295,38.09523809523806,-0.004726673817406546,-0.0018934444489022756,0.06560145081949602,-0.07270462079245366,726298.6,0.0047999999999999154,0.9803144500007206,0.9417427744344351,-0.017639999999999878,0.3000000000000037,1.4181,1.3581,0,0.40363306501730845,3,8,13,1
1992-08-14,1.3629,1.3773,1.358,1.3629,651536,0.0017640573318633557,1.36338,1.37634,1.3807800000000001,1.3836939999999998,1.4454295,0.004587785350246864,0.01067049144438567,0.015135645736772363,-0.007200000000000095,-0.019200000000000106,-0.005255090869279666,-0.013891903624918656,37.09677419354838,-0.005320950186935347,-0.00257894559650889,0.06054258294708945,0.2024220591193553,645418.2,0.0023999999999999577,0.9849721108857885,0.9429031301768783,-0.017400000000000082,0.25388601036269104,1.4181,1.3581,0,0.39584081164656504,4,8,14,0
1992-08-17,1.3581,1.3629,1.3341,1.3341,1215426,-0.021131410961919395,1.3580999999999999,1.3681800000000002,1.38102,1.379408,1.4460935000000001,0.010670612192126758,0.010511872732402354,0.015564677277621985,-0.028799999999999937,-0.03839999999999999,-0.021131410961919395,-0.027978142076502732,22.72727272727265,-0.008023349619621145,-0.003667826401131341,0.06225870911048794,0.8654778861029935,726997.8,-0.0047999999999999154,0.9671540254949951,0.9225544544664642,-0.02292000000000005,0.0,1.4181,1.3341,0,0.23890619846368905,0,8,17,0
1992-08-18,1.3245,1.3581,1.3053,1.3341,1272920,0.0,1.3509,1.35978,1.37886,1.3758260000000002,1.4468375,0.009235104831211297,0.010389285206715292,0.013089074271589531,-0.02639999999999998,-0.02400000000000002,-0.019404630650496135,-0.017671747294013662,22.72727272727265,-0.010049179948709686,-0.00494409711064701,0.052356297086358125,0.047303579156608544,853214.4,-0.009600000000000053,0.9696720370163087,0.9220800539106846,-0.027959999999999985,0.5454545454545466,1.3821,1.3341,0,0.23612011833443763,1,8,18,0
1992-08-19,1.3341,1.3533,1.3197,1.3293,526597,-0.0035979311895660837,1.3441800000000002,1.3545,1.37814,1.37298,1.4476614999999997,0.009265758708415806,0.007856952284177566,0.011952007641989275,-0.033600000000000074,-0.031200000000000117,-0.024653312788906034,-0.022932745314222847,24.590163934426158,-0.011904754366671488,-0.006336228561851906,0.0478080305679571,-0.5863078590956227,841666.4,0.0,0.9681859895992657,0.9182395193904102,-0.03395999999999977,0.2857142857142819,1.3725,1.3293,0,0.1932037446928904,2,8,19,1
1992-08-20,1.3341,1.3581,1.3245,1.3509,701311,0.016249153689912088,1.34226,1.3523399999999999,1.37754,1.371204,1.4484175,0.013394096167011522,0.009981198507622286,0.012086692392009173,0.016799999999999926,-0.019200000000000106,0.012592759163480904,-0.014013575651412369,35.820895522388014,-0.011499808348075513,-0.007368944519096628,0.04834676956803669,0.33177933030381856,873558.0,0.0048000000000001375,0.9851925752842027,0.9326730725084446,-0.03527999999999998,0.7857142857142834,1.3701,1.3293,0,0.3575354689297531,3,8,20,0
1992-08-21,1.3533,1.3605,1.3245,1.3389,1011807,-0.008882966910948253,1.3374599999999999,1.35042,1.37466,1.37034,1.4490175000000003,0.013621012278532551,0.009832738075770023,0.01067601326725807,0.0047999999999999154,-0.02400000000000002,0.0035979311895659727,-0.017609509134932866,25.0,-0.012008755959168838,-0.00829690680711107,0.04270405306903228,0.4427365320093368,945612.2,0.0023999999999999577,0.9770567888261308,0.9240054036614462,-0.03720000000000012,0.39999999999999875,1.3701,1.3293,0,0.24581845189425056,4,8,21,0
1992-08-24,1.3365,1.3437,1.3196,1.3245,821555,-0.010755097468070796,1.33554,1.34682,1.37082,1.3680360000000003,1.4495775,0.010744721207230828,0.010178803431401784,0.010763442570774743,-0.0047999999999999154,-0.03600000000000003,-0.003610923042202563,-0.026460859977949336,21.739130434782624,-0.013419370116473539,-0.009321399468983565,0.04305377028309897,-0.18803190727085306,866838.0,-0.0023999999999999577,0.9681762760629105,0.9137145133668259,-0.03527999999999998,0.20331950207468663,1.3701,1.3245,0,0.22127833546525633,0,8,24,1
1992-08-25,1.3197,1.3581,1.3149,1.3509,712613,0.019932049830124532,1.3389,1.3449,1.36734,1.365972,1.4502375,0.014451040237827888,0.01216165561213466,0.011339673476124582,0.0,-0.01200000000000001,0.0,-0.008804754567466433,39.99999999999998,-0.01226564194779245,-0.009910247964745343,0.04535869390449833,-0.13260463389547872,754776.6,-0.0047999999999999154,0.9889660988658626,0.9315025987122798,-0.02844000000000002,0.8333333333333316,1.3629,1.3245,0,0.4864662244853861,1,8,25,1
1992-08-26,1.3485,1.3869,1.3485,1.3749,960090,0.017765933821896507,1.34802,1.3461,1.3650600000000002,1.36554,1.4508735000000001,0.015297930708161066,0.01344966187456254,0.01220437446303987,0.03600000000000003,0.04079999999999995,0.0268877436701771,0.03058241511131099,50.704225352112665,-0.009307414556970484,-0.009789681283190372,0.04881749785215948,0.3472810627928482,841475.2,-0.0023999999999999577,1.0068544312140253,0.9476360275378934,-0.017040000000000166,0.6874999999999997,1.3749,1.3245,0,0.6819546865975371,2,8,26,1
1992-08-27,1.3821,1.4205,1.3821,1.4133,1689780,0.027929303949378204,1.3605,1.35138,1.36554,1.36602,1.4515495,0.01778017524000037,0.015846244604261987,0.01360168755547383,0.08879999999999999,0.07919999999999994,0.06704416761041898,0.05936586462783899,64.1975308641975,-0.003820399768640126,-0.008595824980280322,0.05440675022189532,0.7600224978908228,1039169.0,0.007200000000000095,1.0346114990995738,0.9736491934997739,-0.005039999999999933,0.8124999999999974,1.4133,1.3245,0,1.0172897770637321,3,8,27,1
1992-08-28,1.4109,1.4301,1.4109,1.4277,949609,0.01018891954998935,1.37826,1.35786,1.3671,1.3668360000000002,1.4522255000000002,0.014712729510446757,0.01594212270669342,0.0137031585106327,0.07679999999999998,0.09840000000000004,0.05685098823006873,0.07402392236515465,66.27906976744183,0.001670798709608512,-0.006542500242302555,0.0548126340425308,-0.4380280273171655,1026729.4,-0.0023999999999999577,1.0445291168801523,0.9831117825709573,0.011160000000000059,0.8750000000000014,1.4277,1.3245,0,1.0566290631180517,4,8,28,1
1992-08-31,1.4253,1.4397,1.4109,1.4301,492405,0.0016810254255095192,1.39938,1.36746,1.36782,1.36722,1.4530254999999999,0.009980440255233789,0.013224509105356691,0.013383222655675197,0.055199999999999916,0.07919999999999994,0.04014837442723107,0.05862758161225834,65.06024096385538,0.006145432289893282,-0.004004913735863388,0.053532890622700786,-0.48146552949687715,960899.4,-0.0023999999999999577,1.0459911352964408,0.9842222314749466,0.03156000000000003,0.6666666666666641,1.4301,1.3245,0,0.8603897490232059,0,8,31,0
1992-09-01,1.4205,1.4325,1.4061,1.4301,591734,0.0,1.4152200000000001,1.37706,1.36842,1.3673159999999998,1.4540975,0.011614261694187415,0.013224509105356691,0.013381229581845096,0.016799999999999926,0.09119999999999995,0.011887072808320909,0.0681156172977817,67.49999999999999,0.00958116592356495,-0.0012876978039777207,0.053524918327380384,0.20172215960439077,936723.6,-0.009599999999999831,1.0459176956899503,0.9834966362296887,0.046800000000000175,0.909090909090903,1.4301,1.3245,0,0.8926543646115764,1,9,1,1
1992-09-02,1.4301,1.4541,1.4157,1.4469,1189277,0.011747430249632984,1.4296200000000001,1.38882,1.37166,1.3680359999999998,1.4551095,0.011104909250644241,0.012732706269278221,0.012115864962195837,0.019200000000000106,0.12240000000000006,0.013448203404076597,0.09241223103057772,70.93023255813952,0.013503963888138903,0.0016706345344456041,0.04846345984878335,1.0098169109768915,982561.0,0.0,1.0576476057647608,0.9943581565511049,0.05796000000000001,0.8125000000000032,1.4469,1.3245,0,0.9031338167743853,2,9,2,1
1992-09-03,1.454,1.4828,1.4492,1.4708,1637259,0.016518073121846832,1.44112,1.4008099999999999,1.376575,1.369714,1.4563050000000002,0.006987809785681719,0.01275096134368366,0.012301627630830576,0.04070000000000018,0.11990000000000012,0.028459548283336966,0.08875564438522465,73.67266344888108,0.01833004247704273,0.005002516122965029,0.049206510523322304,0.3766843216508853,972056.8,0.007099999999999884,1.0738008080519,1.0099532721510946,0.06454499999999985,0.6428571428571476,1.4708,1.3245,0,0.9393972837228988,3,9,3,0
1992-09-04,1.4637,1.4685,1.4493,1.4589,548731,-0.008090834919771583,1.4473600000000002,1.41281,1.381615,1.3720180000000002,1.457425,0.009792880607078601,0.012632104058161356,0.012168521974202429,0.02880000000000016,0.08400000000000007,0.02013845185651375,0.06109535238926478,79.57345971563977,0.020952981058354414,0.008192609110042905,0.048674087896809715,-0.6648477730157538,891881.2,-0.007100000000000106,1.06332424210178,1.0010120589395681,0.06574500000000016,0.5000000000000058,1.4708,1.3245,0,1.0051802233958724,4,9,4,1
1992-09-08,1.4588,1.4756,1.4445,1.4732,947777,0.009801905545273826,1.45598,1.42768,1.38725,1.375856,1.4585685000000002,0.009907936483280306,0.01062976361902334,0.012235320293410836,0.02629999999999999,0.059900000000000064,0.01817679176169751,0.04238307507252537,80.86995117620947,0.023909950248175882,0.011336077337669502,0.048941281173643346,0.727216067617831,982955.6,-9.999999999998899e-05,1.070751590282704,1.0100314109347623,0.06872999999999996,0.9228295819935708,1.4732,1.3509,0,0.8596284648850652,1,9,8,1
1992-09-09,1.4733,1.5045,1.4685,1.4997,1170631,0.017988053217485644,1.4699000000000002,1.44256,1.3937300000000001,1.3781120000000002,1.4599245000000003,0.010438352180022245,0.010459541897732258,0.012614611778211186,0.028899999999999926,0.07200000000000006,0.019649170519445258,0.05043076276528691,84.49392712550608,0.02806814604933905,0.014682491080003413,0.050458447112844744,0.23513336998049117,1098735.0,9.999999999998899e-05,1.0882279524450842,1.0272449020480168,0.07617000000000007,0.8666666666666691,1.4997,1.3749,0,0.8837677708731669,2,9,9,1
1992-09-10,1.5021,1.5165,1.4877,1.5165,1023183,0.011202240448089595,1.4838200000000001,1.45672,1.40141,1.3815679999999997,1.4613885,0.010413036809409216,0.010158219401561593,0.012473580427593466,0.057599999999999874,0.08640000000000003,0.03948180135718693,0.060415355569540585,84.18662262592898,0.0323462977904283,0.018215252422088393,0.04989432171037386,-0.12595600150687958,1065516.2,0.0023999999999999577,1.0976658405521844,1.0377117378438383,0.0824100000000001,1.0,1.5165,1.4133,0,0.8551861833106559,3,9,10,0
1992-09-11,1.5068,1.5212,1.4972,1.5116,591151,-0.0032311242993734446,1.49198,1.4665500000000002,1.4089649999999998,1.38411,1.4628995,0.010815624573131654,0.008684385886080037,0.012522408732716296,0.03839999999999999,0.08150000000000013,0.0260657073038284,0.05698902174673104,86.72905146746069,0.03493862410848503,0.02155992675936772,0.050089634930865184,-0.4222431373468871,856294.6,-0.009700000000000042,1.0921097311629857,1.0332903934959305,0.08301500000000028,0.5999999999999982,1.5165,1.4277,0,0.7531885504771247,4,9,11,1
1992-09-14,1.5308,1.574,1.5308,1.5692,1825461,0.038105318867425186,1.51404,1.4807,1.41928,1.388668,1.4646510000000001,0.015135589401941414,0.013209666489779389,0.014460718035016437,0.0694999999999999,0.12229999999999985,0.04634260185370409,0.08452553735572588,93.96334890406038,0.04116635983791994,0.025481213375078166,0.05784287214006575,2.087977521817607,1111640.6,0.019199999999999884,1.1300037157909593,1.0713815099979447,0.09475999999999996,0.8888888888888861,1.5692,1.4301,0,1.2412245012854153,0,9,14,0
1992-09-15,1.5645,1.5693,1.5357,1.5597,856419,-0.006054040275299433,1.5313400000000001,1.49366,1.43056,1.3931799999999999,1.4662270000000002,0.01785444432786893,0.013929917282129351,0.013249913129976403,0.04320000000000013,0.08889999999999998,0.028486646884273048,0.06044329616535227,89.93879112471316,0.0448186729041391,0.029348705280890355,0.05299965251990561,-0.5308478241934503,1093369.0,-0.0046999999999999265,1.1195251152040657,1.0637507016307843,0.10078000000000009,0.7142857142857181,1.5692,1.4301,0,1.2528399208219638,1,9,15,0
1992-09-16,1.5308,1.5692,1.526,1.5428,685436,-0.01083541706738489,1.53996,1.50493,1.440995,1.3979300000000001,1.4674625000000001,0.019821878157858512,0.015065502211583467,0.013801064543188255,0.031199999999999894,0.08389999999999986,0.02064038105318855,0.057509082185208005,83.01219032638618,0.045821269489876526,0.03264321812268759,0.05520425817275302,-0.19964877005297643,996330.0,-0.028900000000000148,1.1036317984448434,1.0513386202373143,0.09896499999999997,0.388888888888888,1.5692,1.4469,0,1.2506203369505586,2,9,16,1
1992-09-17,1.5453,1.5645,1.5405,1.5573,452841,0.009398496240601517,1.54812,1.51597,1.4523949999999999,1.40273,1.4687625,0.019715961766292072,0.015013870929970386,0.013560685616573196,-0.011900000000000022,0.08409999999999984,-0.007583482029059452,0.057086614173228245,81.25000000000001,0.047241295082805834,0.03556283351471124,0.054242742466292786,-0.33933875664540525,882261.6,0.0024999999999999467,1.11019226793467,1.0602803380396761,0.09572500000000006,0.6999999999999963,1.5692,1.4589,0,1.219877013060094,3,9,17,0
1992-09-18,1.5597,1.5645,1.5045,1.5333,1376045,-0.015411288769023201,1.55246,1.5222200000000001,1.461515,1.4069060000000002,1.4699025000000001,0.02171224242445242,0.016224603605098507,0.01437460665683059,-0.02639999999999998,0.033600000000000074,-0.016926331986920506,0.02240448089617919,72.00000000000007,0.045900958495125765,0.03763045851079415,0.05749842662732236,2.0386934928595246,1039240.4,0.0024000000000001798,1.089838269223388,1.0431304117109808,0.09094500000000005,0.4800000000000022,1.5692,1.4589,0,1.1681714595670936,4,9,18,0
1992-09-21,1.5117,1.5261,1.5021,1.5189,610644,-0.009391508511054747,1.5424,1.52822,1.470515,1.410602,1.4709865,0.009480510083984428,0.016339666604352803,0.014403576855515226,-0.023900000000000032,0.0023999999999999577,-0.015491314493129349,0.001582591493570762,67.61904761904763,0.043179031442155846,0.03874017309706649,0.057614307422060904,-0.5562325359999127,796277.0,-0.021600000000000064,1.0767743133782597,1.0325723587538023,0.07188499999999998,0.6999999999999963,1.5692,1.4732,0,1.1048726941990945,0,9,21,0
1992-09-22,1.5165,1.5189,1.4877,1.4925,590808,-0.017380999407465958,1.52896,1.5301500000000001,1.4789150000000002,1.413578,1.4717784999999999,0.010641804233230774,0.017515092215681403,0.014887587961168278,-0.06479999999999997,-0.019100000000000117,-0.04161047967636289,-0.012635617888330342,61.20689655172415,0.0384484158713998,0.03868182165193315,0.05955035184467311,-0.03248373847937591,743154.8,-0.0023999999999999577,1.0558313725878585,1.0140792245572279,0.050044999999999895,0.15384615384615166,1.5692,1.4925,0,1.0720444373391205,1,9,22,1
1992-09-23,1.4925,1.5309,1.4877,1.5189,722809,0.017688442211055255,1.5241799999999999,1.5320699999999998,1.487315,1.4166500000000002,1.4728465,0.015679900252850404,0.017483866578654594,0.014785927369610945,-0.01440000000000019,-0.05030000000000001,-0.009391508511054747,-0.032054550089217426,62.49999999999999,0.03640991745133282,0.03822744081181308,0.05914370947844378,0.22342453047352095,750629.4,0.0,1.0721773197331732,1.0312683636753728,0.036864999999999926,0.7222222222222213,1.5692,1.4925,0,1.092741661165912,2,9,23,1
1992-09-24,1.5212,1.5452,1.5212,1.5404,709328,0.01415498057804987,1.5208,1.53446,1.4955900000000002,1.420008,1.474038,0.016730714200122426,0.01769133761453313,0.014655925035095472,0.021500000000000075,-0.019300000000000095,0.01415498057804987,-0.012374174520741188,62.184873949579824,0.0361129751854532,0.03780454768654111,0.05862370014038189,-0.018650846904230578,801926.8,0.0023000000000001908,1.0847826209429807,1.0450205489953448,0.025209999999999733,0.8000000000000018,1.5692,1.4925,0,1.100133599559203,3,9,24,0
1992-09-25,1.5404,1.5428,1.4588,1.5116,802698,-0.018696442482472042,1.51646,1.53446,1.500505,1.4225019999999997,1.4751495,0.017435380670452236,0.018811239781715703,0.014659001322237207,0.019100000000000117,-0.031199999999999894,0.012797319932998485,-0.02022297122115624,58.71074380165291,0.03317134833685298,0.03687790781660349,0.05863600528894883,0.13163162880923918,687257.4,0.0,1.0626347098281763,1.0247096989152626,0.01595499999999994,0.6285714285714292,1.5692,1.4925,1,1.1044218794157719,4,9,25,0
1992-09-28,1.4685,1.5021,1.4637,1.4781,1014577,-0.022161947605186638,1.5083,1.52535,1.503025,1.425094,1.4760134999999999,0.019472436127174395,0.014451842463787013,0.015631125746698536,-0.04079999999999995,-0.07919999999999994,-0.026861544538810955,-0.050857252937776876,50.76157911097293,0.02781626920091984,0.03506558009346676,0.06252450298679414,0.26395854979083033,768044.0,-0.04310000000000014,1.0371947394347318,1.0014136049568654,0.005274999999999919,0.3749999999999993,1.5597,1.4781,0,0.7335983445248424,0,9,28,1
1992-09-29,1.4781,1.5165,1.4781,1.5116,756138,0.02266423110750293,1.51212,1.52054,1.5071,1.42874,1.477045,0.02139135478039737,0.01703374853634093,0.0163085879236194,-0.028799999999999937,-0.021700000000000053,-0.018696442482472042,-0.014152481575686493,51.81016124125343,0.02597606453087642,0.033247676980948694,0.0652343516944776,-0.25472586112241846,801110.0,0.0,1.0579951565715247,1.0233946833034877,0.005019999999999802,0.8723958333333358,1.5573,1.4781,0,0.8825212582107883,1,9,29,1
1992-09-30,1.5308,1.5452,1.5116,1.5452,1148703,0.02222810267266473,1.51738,1.5207799999999998,1.512855,1.432098,1.4782365000000002,0.022263540179053035,0.018489914081529564,0.016848953241614336,0.03359999999999985,0.02629999999999999,0.02222810267266473,0.017315162288498165,54.1534008683068,0.02691862708818271,0.0319818670023955,0.06739581296645734,0.519171103687422,886288.8,0.019199999999999884,1.0789764387632688,1.0452995850122762,0.00452499999999989,1.0,1.5573,1.4781,1,1.0012917292776211,2,9,30,0
1992-10-01,1.5357,1.5549,1.5261,1.5285,917665,-0.010807662438519272,1.515,1.5179,1.516935,1.435794,1.4793604999999999,0.022113874137808038,0.018490336848723875,0.017057510252949586,0.0504,0.03600000000000003,0.03409782829307906,0.024120603015075348,52.364959417856134,0.026018143312987796,0.030789122264513958,0.06823004101179835,-0.20112944773366137,927956.2,-0.009499999999999842,1.064567758327448,1.0332167176290026,-0.00193500000000002,0.08333333333333205,1.5452,1.4781,1,0.9682457387059156,3,10,1,0
1992-10-02,1.5212,1.5308,1.4972,1.5116,706445,-0.01105659142950599,1.5150000000000001,1.51573,1.5189749999999997,1.438768,1.480336,0.020843533686525424,0.018180521943918795,0.017011872250702813,0.0,-0.007299999999999862,0.0,-0.004806109684640125,40.9033480732786,0.023667984875863635,0.029364894786783894,0.06804748900281125,-0.23017114088474555,908705.6,-0.007299999999999862,1.0506210869299288,1.0211195296203024,-0.003974999999999618,0.4285714285714295,1.5452,1.4781,0,0.7436442172259902,4,10,2,1
1992-10-05,1.5068,1.5692,1.454,1.5692,1369510,0.038105318867425186,1.53322,1.5207600000000001,1.52449,1.442222,1.4816075,0.022087137310348174,0.021690265597992392,0.018693380390844255,0.02400000000000002,0.028799999999999937,0.01553196997152484,0.018696442482472042,51.3024403619413,0.026151843822551202,0.02872228459393736,0.07477352156337702,0.9385939457424144,979692.2,-0.0048000000000001375,1.088043310946581,1.0591199086127736,0.008730000000000127,1.0,1.5692,1.4781,1,1.1127635572756718,0,10,5,1
1992-10-06,1.5788,1.6028,1.5596,1.5836,1426536,0.009176650522559227,1.54762,1.5298699999999998,1.53001,1.445868,1.4829189999999999,0.0213034256186938,0.020443093320885463,0.018683361974732467,0.05509999999999993,0.07199999999999984,0.03604841347726517,0.04763164858428137,55.6322473771397,0.028948578395340263,0.02876754335421794,0.07473344789892987,0.04163971055340965,1113771.8,0.009600000000000053,1.0952590416275898,1.0678937959524424,0.017609999999999904,0.5555555555555521,1.5836,1.4781,1,1.1372952247814523,1,10,6,0
1992-10-07,1.5837,1.6173,1.5549,1.5573,1116315,-0.01660772922455167,1.5500399999999999,1.53371,1.5328899999999999,1.448604,1.4838749999999998,0.022558665300219494,0.0211529636838089,0.01889936369405213,0.04569999999999985,0.07919999999999994,0.03023286583752305,0.05358230160340982,50.0,0.028711848178632593,0.02875640431910087,0.07559745477620852,-0.21746454348155253,1107294.2,0.00010000000000021103,1.0750349992130355,1.049481930755623,0.01715,0.03846153846153778,1.5836,1.4781,1,1.057648184190445,2,10,7,1
1992-10-08,1.5789,1.6221,1.5693,1.6005,1142802,0.027740319784242073,1.56444,1.53972,1.5370899999999998,1.452204,1.485079,0.023744794324740855,0.022371556108039568,0.019666882925661853,0.031300000000000106,0.08889999999999998,0.01994646953861845,0.05881185498809205,58.54526958290945,0.03164532908373463,0.029334189272027623,0.07866753170264741,0.023727173781593835,1152321.6,0.021600000000000064,1.1021178842641943,1.0777204445016055,0.027350000000000207,0.590909090909091,1.6005,1.4781,1,1.309748783334361,3,10,8,0
1992-10-09,1.6028,1.6028,1.5644,1.5812,771313,-0.012058731646360621,1.57836,1.5466799999999998,1.54057,1.455754,1.4860825,0.023964602531186947,0.02171008861300396,0.019908853964889256,-0.0023999999999999577,0.03600000000000003,-0.0015155342258145188,0.023297954957287148,57.82466716905301,0.03204340866370092,0.029876033150362285,0.07963541585955702,-0.3250685595579986,1165295.2,0.0022999999999999687,1.0861725264021256,1.064005531321444,0.03778999999999999,0.43749999999999817,1.6005,1.4781,1,1.2553786482576015,4,10,9,1
1992-10-12,1.5932,1.6124,1.5884,1.61,666088,0.018214014672400802,1.5865199999999997,1.5598699999999999,1.54261,1.460024,1.4870700000000001,0.0191483815157508,0.019827594923497803,0.018478874477222573,0.05270000000000019,0.08150000000000013,0.03384062158864709,0.053320248609748155,64.66916354556807,0.03428756322163795,0.03075833916461742,0.07391549790889029,-0.13642321599661877,1024610.8,0.01200000000000001,1.1027215990970012,1.0826659135077703,0.04390999999999967,0.9000000000000018,1.61,1.5116,1,1.2822339788229546,0,10,12,1
1992-10-13,1.6268,1.6388,1.598,1.6172,1663146,0.004472049689440816,1.59324,1.57043,1.5454849999999998,1.464054,1.4880695,0.019025021204784567,0.019235838818069832,0.018403784084788547,0.016699999999999937,0.10559999999999992,0.010434239300218584,0.06985975125694632,62.89011277209547,0.03622942148530184,0.0318525556287543,0.07361513633915419,1.4968862973060615,1071932.8,0.016799999999999926,1.1046040651506024,1.0867771968983977,0.047755000000000214,0.4705882352941154,1.6172,1.5116,1,1.2097440725342634,1,10,13,0
1992-10-14,1.6196,1.6316,1.5932,1.6028,910919,-0.008904279000741977,1.6023399999999999,1.57619,1.548485,1.467748,1.488965,0.017119842424050038,0.019004636215923187,0.01833800232407064,0.021600000000000064,0.033600000000000074,0.013660511004300657,0.02141218455263827,58.33778727952967,0.03618923156098974,0.032719890815201394,0.07335200929628256,-0.4522916208198198,1030853.6,0.0023999999999999577,1.0920130703635773,1.0764524350807438,0.053854999999999986,0.25000000000000144,1.6172,1.5116,1,1.1086884248893727,2,10,14,1
1992-10-15,1.598,1.6268,1.5884,1.622,689930,0.011979036685799915,1.60664,1.58554,1.55172,1.4725460000000001,1.4897805,0.01306136110828544,0.01841173979135572,0.018401261926065185,0.01200000000000001,0.03840000000000021,0.007453416149068248,0.024248547613033633,65.13987931980253,0.037276954764893455,0.03363130360513981,0.07360504770426074,-0.2426000555482979,940279.2,-0.0047999999999999154,1.1014936035954055,1.088750993854464,0.05492000000000008,0.8750000000000022,1.622,1.5116,1,1.1993385080765178,3,10,15,1
1992-10-16,1.6268,1.6412,1.6076,1.6388,914546,0.010357583230579559,1.61816,1.59826,1.5569950000000001,1.477872,1.490744,0.010257981694451787,0.01741198161773409,0.018001240515183006,0.021600000000000064,0.08150000000000013,0.013356418501113021,0.052334168111475066,73.09571716010349,0.03904452189313856,0.03471394726273956,0.07200496206073202,0.3255634629600104,968925.8,0.0047999999999999154,1.1088917037470092,1.0993168511830334,0.061164999999999914,0.9285714285714299,1.6388,1.5573,0,1.2727412835268122,4,10,16,1
1992-10-19,1.6316,1.694,1.6316,1.6868,1598593,0.029289724188430677,1.63352,1.61002,1.56539,1.4844459999999997,1.4917235000000002,0.013806640721513386,0.01588887438758589,0.01861247258128388,0.08400000000000007,0.08630000000000004,0.05240828550037446,0.05392064979693845,74.1721854304636,0.04381347594639973,0.036533852999471594,0.07444989032513552,0.7479634703995206,1155426.8,-0.007200000000000095,1.1363161745189791,1.1307725593918712,0.06813000000000002,0.8846153846153867,1.6868,1.5573,0,1.1785125373573644,0,10,19,0
1992-10-20,1.694,1.7228,1.67,1.6868,1615301,0.0,1.64744,1.6203400000000001,1.575105,1.490972,1.4924795,0.014343256329232841,0.016036981133477703,0.01788332253691893,0.06479999999999997,0.10560000000000014,0.03995067817509246,0.06678472046546946,71.5328467153285,0.04705053708845508,0.03863718981726829,0.07153329014767572,0.010451690955734172,1145857.8,0.007199999999999873,1.1313425067673974,1.1301997782884121,0.07233500000000004,0.3181818181818199,1.6868,1.5573,0,1.1471709131976757,1,10,20,1
1992-10-21,1.694,1.7276,1.6844,1.7276,1159350,0.02418781124021807,1.6724,1.63737,1.58554,1.498122,1.4931675000000002,0.011663594812373574,0.014649054926133899,0.01815831149334449,0.08879999999999999,0.11759999999999993,0.054185989748596564,0.07304347826086954,78.20912439784642,0.052305208500738054,0.04137079355396224,0.07263324597337796,-0.2822699917848128,1195544.0,0.007199999999999873,1.153177111076401,1.1570034842038819,0.08686000000000016,1.0,1.7276,1.5812,0,1.145689759028891,2,10,21,0
1992-10-22,1.7276,1.7324,1.694,1.7228,943925,-0.002778420930770964,1.6925599999999998,1.6496000000000002,1.59466,1.5053200000000002,1.4936395000000002,0.014250905597302311,0.013820257840073544,0.018182943712142425,0.03600000000000003,0.10560000000000014,0.021342186388427775,0.06529804600544153,80.98591549295776,0.055443139567333155,0.04418526275663642,0.0727317748485697,-0.18581532755423302,1246343.0,0.0,1.1444742646081896,1.1534242365711405,0.09789999999999988,0.7500000000000043,1.7276,1.5812,0,1.119246233527083,3,10,22,0
1992-10-23,1.7324,1.7324,1.694,1.7012,883125,-0.01253772927791974,1.70504,1.6616,1.60414,1.512134,1.4941315,0.01814245138866677,0.013896107768563568,0.017794845699942302,0.014399999999999968,0.09840000000000004,0.00853687455537111,0.06139256301472429,71.65354330708662,0.05554672499480984,0.04645755520427111,0.07117938279976921,-0.06441189713165774,1240058.8,0.009599999999999831,1.12503256986484,1.1385878686046043,0.10089999999999999,0.18750000000000253,1.7276,1.6028,0,0.9957053597947125,4,10,23,1
